created_at,updated_at,id,value,Lag_1,Lag_2,Lag_4,Lag_8,Rolling_Mean_4Q,Rolling_Mean_8Q,Rolling_Std_4Q,Rolling_Std_8Q,QoQ_Percentage_Change,YoY_Percentage_Change,Cumulative_Sum,Cumulative_Product,Trend,Seasonal,Residual,EMA_4,EMA_8,ROC,RSI
2024-08-13 20:26:03.720442,2024-08-13 20:26:03.720442,0.038834951456310676,0.001326851778882884,0.0009799111610964244,0.0010725690281611702,0.001188299053745569,0.0008923719509686331,0.0008723030838788878,0.0004916944442294284,0.0023799436201232932,0.0002631958199782098,0.7088818965263944,0.3388259063266498,0.0014254017295144438,0.0012281919735223513,0.0011078439026725416,0.7084593776586416,0.6724552512473885,0.001164526168313527,0.0010768796787707664,0.33882590632665,
2024-08-13 20:26:03.723261,2024-08-13 20:26:03.723261,0.042071197411003236,0.0016634615056040497,0.0013438944751678877,0.0009909491411401253,0.0010509753821125317,0.001162122972554287,0.0010430442138695557,0.0005739289264485442,0.00605476042853317,0.0016719761547795593,0.6872608904024626,0.5238066561784209,0.0015537905403333941,0.001564834954216731,0.001489970896734305,0.0,0.6487421567910818,0.0013771255435153628,0.001225715254569059,0.5238066561784211,0.6098218359978071
2024-08-13 20:26:03.727610,2024-08-13 20:26:03.727610,0.04530744336569579,0.0022894745714162022,0.0016848277724870568,0.0013590324601063849,0.0011083209718414522,0.001424127298135432,0.0013594069297160807,0.00070758765464898,0.012127848787521062,0.00531515049587122,0.8473499782511473,0.7465413248910524,0.0016900361098753165,0.0021909098644144424,0.001962038826193448,1.0,0.8175162309994484,0.001759992203976244,0.0014875464072742327,0.7465413248910528,0.6890225256511089
2024-08-13 20:26:03.730214,2024-08-13 20:26:03.730214,0.04854368932038835,0.0027048907825617773,0.0023188816388776,0.0017038061207987308,0.0010239804491062009,0.0014703703304072557,0.0018018518145878713,0.00089027504641764,0.013506744986298365,0.008844238340547417,0.7122565742615146,0.9463740414285814,0.0018314953484583915,0.0026063671148956677,0.0024539355061779684,0.612508279424901,0.7552903521537697,0.0021591314777275467,0.0017881235966107998,0.9463740414285817,0.7179776337453774
2024-08-13 20:26:03.732697,2024-08-13 20:26:03.732697,0.05177993527508091,0.0032704867179367964,0.0027396336474582,0.0023450021386431062,0.0014043330894343616,0.0012596285799171894,0.002296814489232961,0.0011716798198219223,0.014969457516236342,0.012539798601212945,0.7824524654953904,1.0,0.00198005308233113,0.0031720189259943875,0.0028918893105022107,0.7084593776586416,0.895262699519856,0.002629282146783065,0.002153878631973888,1.0,0.7501683870006608
2024-08-13 20:26:03.735310,2024-08-13 20:26:03.735310,0.05501618122977346,0.003555486476092131,0.003312494357919662,0.0027704936097979072,0.0017605990906436157,0.0011140618381589532,0.0027786342595360804,0.001507426003147943,0.012253572067450702,0.014711363440072303,0.6286532981020484,0.9566131617282913,0.0021321876973557446,0.0034570468395284017,0.003250898574685107,0.0,0.841761359960504,0.003027604057270898,0.0025048549117201568,0.9566131617282914,0.7453306295014452
2024-08-13 20:26:03.738278,2024-08-13 20:26:03.738278,0.05825242718446602,0.003812479459496726,0.003601154784430606,0.0033498071757231424,0.0024231680955089686,0.001174849687418841,0.0031664800209776894,0.0018697451497729882,0.009992680668894811,0.01570096349782139,0.6117048146095674,0.78826816443783,0.002287547695322626,0.0037140652114975824,0.0035222077465466243,1.0,0.812873577976621,0.003371406704002749,0.0028378016702417415,0.78826816443783,0.7483858051801344
2024-08-13 20:26:03.740928,2024-08-13 20:26:03.740928,0.06148867313915858,0.00398133036689333,0.0038614487042572237,0.0036417191500822295,0.0028628424739767355,0.0010854464916933097,0.003491535893348014,0.0022646285236126683,0.005940039066452324,0.014554475230472756,0.5671582339427613,0.6863136715838811,0.0024450268516777573,0.003882932799824967,0.003706354447711852,0.612508279424901,0.8098739961537156,0.0036465507917820706,0.0031361589223091128,0.6863136715838816,0.7435699049882261
2024-08-13 20:26:03.743569,2024-08-13 20:26:03.743569,0.06472491909385113,0.004109633101034458,0.0040324684105943025,0.0039049450898782177,0.0034614662991378636,0.0014886303995607468,0.0037052314438092253,0.002629237090039054,0.004195325832896833,0.012542352937667128,0.5470366089718628,0.5266524094083906,0.002604116267755402,0.004011248209106906,0.003856599361694947,0.7084593776586416,0.7903393853681866,0.00386396297448385,0.0033981519563779476,0.5266524094083909,0.7361462614421193
2024-08-13 20:26:03.746296,2024-08-13 20:26:03.746296,0.06796116504854369,0.004152259764491559,0.004162419124234953,0.0040778912076907155,0.003763108575410271,0.0018662818297806635,0.0038572046858248825,0.002955327091461034,0.0020645596635682183,0.009310315344804514,0.5066032673151518,0.44499658378346924,0.002763740668529434,0.004053879083689867,0.004041604450328806,0.0,0.6761857655300823,0.0040117947248905755,0.003611870567231258,0.4449965837834692,0.736248512498547
2024-08-13 20:26:03.749215,2024-08-13 20:26:03.749215,0.07119741100323625,0.004387270071865386,0.0042055933042199015,0.004209305720745819,0.0040351086255224124,0.0025686225848835335,0.00400357985800478,0.003230186709062291,0.0024767046951931133,0.00704199633512802,0.5956599998199527,0.43444953840884426,0.0029263145593113973,0.004288912607940232,0.004280118703059844,1.0,0.6602628746392707,0.004196338076358679,0.0038329320547461493,0.43444953840884404,0.8627363566318351
2024-08-13 20:26:03.754220,2024-08-13 20:26:03.754220,0.0744336569579288,0.00484915286904395,0.004443622192384861,0.00425296622618148,0.004213819556322617,0.0030346891118488133,0.004224578018796613,0.003511134521659451,0.006645726038013344,0.006010871614627354,0.6968783965831722,0.520127916697029,0.0030946852966671867,0.00475084103492966,0.004546123943930983,0.612508279424901,0.8515767328623234,0.004495433841901323,0.004112641740108466,0.5201279166970292,0.9520927023452024
2024-08-13 20:26:03.757068,2024-08-13 20:26:03.757068,0.07766990291262137,0.005101671814217924,0.004911437625263105,0.004493676335075112,0.004349614509373805,0.003669246276912211,0.004477208862666797,0.003751062024227352,0.00890497709447417,0.006508840102421617,0.5976941921970147,0.5544288412070388,0.0032662252656789274,0.005003384926674015,0.004790940567813283,0.7084593776586416,0.8604063481136404,0.004777876153748887,0.004389114979865109,0.5544288412070393,0.9543475874833249
2024-08-13 20:26:03.760009,2024-08-13 20:26:03.760009,0.08090614886731391,0.005234448586589674,0.0051672000402483275,0.004966761365461019,0.004394730350447922,0.003988995106894325,0.004752797175623052,0.003971044803082363,0.007483009527172971,0.006863318596798945,0.5440269468543353,0.5801593613763154,0.0034394316456994966,0.005136174816180778,0.0049202769701920425,0.0,0.8799088550470717,0.005001491918808786,0.004635131060825245,0.5801593613763152,1.0
2024-08-13 20:26:03.763324,2024-08-13 20:26:03.763324,0.08414239482200647,0.0052140864283432235,0.005301682258730374,0.0052254047563393795,0.0046434640494606855,0.004277322389307125,0.00496335278306741,0.004154687658356826,0.002662761001841951,0.006687370427323715,0.4780965093892419,0.500024481486554,0.0036123824710469162,0.005115810646338667,0.004931675452209704,1.0,0.8319595791192054,0.005127357074725626,0.004821725717199526,0.5000244814865542,0.9874854959553727
2024-08-13 20:26:03.766810,2024-08-13 20:26:03.766810,0.08737864077669903,0.005030862232772656,0.005281058559530951,0.0053614018183121125,0.0051323184232811465,0.004466760725784788,0.0050096265718700544,0.004292200550940565,0.0006729162407560297,0.005737355970767881,0.4084500675310385,0.31047178272091736,0.0037830337464720967,0.004932568349887444,0.004894344632981825,0.612508279424901,0.7117416620198131,0.005128151807510271,0.004924102455069274,0.3104717827209175,0.8697920317675671
2024-08-13 20:26:03.769710,2024-08-13 20:26:03.769710,0.09061488673139159,0.005008844328094401,0.005095480947876634,0.005340545808277555,0.0053995831743714594,0.004610706985215551,0.004985987286586035,0.004410017971160762,0.0012282409319513015,0.004457151015619375,0.47724887490610796,0.23381154453177577,0.003953408686826829,0.0049105482700408706,0.004868127672558327,0.7084593776586416,0.712791265207878,0.00511964908065954,0.004998591280391408,0.23381154453177566,0.8282227717769031
2024-08-13 20:26:03.772606,2024-08-13 20:26:03.772606,0.09385113268608414,0.00503618175854292,0.005073180235074491,0.005152877801028903,0.005540113426444476,0.004658530975855644,0.004935497002875048,0.004525832149054783,0.0006503390063876779,0.0023276959192660472,0.4986549059162342,0.20525759549704567,0.00412412672480503,0.004937888401178373,0.0049295204478805605,0.0,0.6989914180527528,0.005125696474342217,0.00506290578614128,0.20525759549704556,0.8042647809673009
2024-08-13 20:26:03.778762,2024-08-13 20:26:03.778762,0.0970873786407767,0.005207921415033311,0.005100868800089631,0.005130325887064201,0.005518562223022293,0.004922195307723469,0.004933927031366622,0.004633356411700399,0.0005752009779676848,0.0,0.5611794421566902,0.2577268173570951,0.004297000176332724,0.005109645023981627,0.005116974199714408,1.0,0.6704988281402731,0.00519936552941966,0.005153000885066117,0.2577268173570951,0.7719905825603397
2024-08-13 20:26:03.781804,2024-08-13 20:26:03.781804,0.10032362459546926,0.00551574933675906,0.00527481435994635,0.005158326343442772,0.0053246386780417265,0.005440393936882372,0.005057407533320783,0.0047206959308152465,0.004038542897282038,0.0005954310702995587,0.6184641349674117,0.39384093864246217,0.004473737013213334,0.005417503356300568,0.005402225391198005,0.612508279424901,0.7052115218388906,0.005369108486090153,0.005294901579351257,0.39384093864246217,0.7741490308525871
2024-08-13 20:26:03.787119,2024-08-13 20:26:03.787119,0.10355987055016182,0.0059856642655642545,0.005586596165490556,0.005334231272367439,0.005301335041123277,0.005723701676475922,0.005306162790381593,0.004836519340240725,0.008546703611740416,0.0033350463652947184,0.6834034424949282,0.5306611811367532,0.004656371503701471,0.005887464708418026,0.005739418060191332,0.7084593776586416,0.821127460184444,0.005662599760621282,0.005514915928482272,0.5306611811367531,0.7924727429650082
2024-08-13 20:26:03.824111,2024-08-13 20:26:03.824111,0.10679611650485438,0.006283663394641632,0.006062546898399022,0.005649525071125127,0.005330268836721223,0.005872667478725934,0.0056238442822951935,0.004973990690932909,0.010089186969504858,0.00591098324812325,0.6074471014029899,0.6051236035737335,0.004842746023567075,0.006185493277093458,0.006085406941823735,0.0,0.8027269723815387,0.0059602275704687836,0.0057555715367187555,0.6051236035737333,0.8022063081794388
2024-08-13 20:26:03.826874,2024-08-13 20:26:03.826874,0.11003236245954692,0.006589765112640606,0.006364373665748354,0.0061308370397253585,0.005512037204685127,0.005849822630304466,0.005975742181826725,0.005154236342631189,0.00955422497817418,0.008332710395711908,0.6082406730270852,0.6375842787986046,0.005032962264116072,0.006491625235152431,0.006374688036581115,1.0,0.8010781992909308,0.006263641781986028,0.006014172067291218,0.6375842787986045,0.8142033849694297
2024-08-13 20:26:03.829795,2024-08-13 20:26:03.829795,0.11326860841423948,0.006831821149511473,0.006674407095408872,0.006436063664089204,0.005837840691714584,0.005644258518470478,0.00631089072817979,0.00539020351820403,0.007348198922493339,0.009858520689020857,0.5808898123396639,0.6117112239532306,0.005226216421895546,0.006733705184953698,0.006605779496622886,0.612508279424901,0.8214733898828097,0.0065444080714073295,0.006271785723021058,0.6117112239532312,0.8260385896244098
2024-08-13 20:26:03.832419,2024-08-13 20:26:03.832419,0.11650485436893204,0.006925317979937215,0.006919572211670517,0.006749589392792061,0.006335196232282897,0.005619556043966295,0.00655018129986123,0.00564130578960065,0.005355736898669706,0.010112211907105331,0.5225655704726258,0.5028256359964934,0.005420644008918168,0.006827211252014175,0.006811105779119383,0.7084593776586416,0.736894808317837,0.006750998676337081,0.006493967891610879,0.5028256359964932,0.8178031355393593
2024-08-13 20:26:03.838451,2024-08-13 20:26:03.838451,0.1197411003236246,0.007145990227784562,0.007014269958513539,0.006997516114154395,0.006650596975791958,0.005650226636310686,0.006769779943194124,0.005917739383315326,0.003972890189634138,0.009487467010665076,0.5707186280125467,0.4783118574104135,0.005617841136550846,0.007047905300268451,0.007011430825153915,0.0,0.7709396274844114,0.006964949846800187,0.006718266589092222,0.47831185741041327,0.8018107512232557
2024-08-13 20:26:03.841107,2024-08-13 20:26:03.841107,0.12297734627831715,0.007328509850405425,0.007237776622501739,0.007093280561614101,0.006974573457687009,0.0058429059374432955,0.006957907386232396,0.006195585401342933,0.0038014015270003963,0.008122241454244967,0.5552329896702859,0.4431535589883603,0.005817328971383509,0.007230442954164586,0.007252700953442137,1.0,0.7114759256317935,0.007167757563714822,0.00693530917004462,0.4431535589883604,0.7966304405467217
2024-08-13 20:26:03.843941,2024-08-13 20:26:03.843941,0.12621359223300974,0.007655149869888278,0.007422640611346388,0.007319304864133918,0.0072307643205136735,0.006188266292991346,0.007167574838366275,0.0064758962382695535,0.0058969917760915425,0.007023163779733784,0.607870350574779,0.46097218499553577,0.006020916292253279,0.007557115242704438,0.0075059162210306726,0.612508279424901,0.7788666698377344,0.007422655859123616,0.007180336297312786,0.46097218499553555,0.810358546894351
2024-08-13 20:26:03.846626,2024-08-13 20:26:03.846626,0.12944983818770228,0.007983339949860476,0.007753476145908749,0.007506251210135701,0.007329720884324176,0.006715476384849374,0.007437008863009499,0.006737637849670389,0.007388282544371325,0.0071658890236830875,0.6059952551821611,0.5168641625989352,0.0062286225531491156,0.007885337744865486,0.007751297573510759,0.7084593776586416,0.8413884165543486,0.007709440663112025,0.007447490864681895,0.5168641625989354,0.8441768684510653
2024-08-13 20:26:03.849237,2024-08-13 20:26:03.849237,0.13268608414239483,0.008062463492112254,0.008085881650652375,0.007840813364184832,0.007563279254975642,0.007049809555778762,0.007670396341819256,0.006970701708599999,0.0065669856053285555,0.006924118739163707,0.5149591556059727,0.4792887557290858,0.006437321851754114,0.007964469103802127,0.007944208862513584,0.0,0.7767883220321821,0.00791378051575679,0.00767373996512037,0.4792887557290861,0.9827178536874785
2024-08-13 20:26:03.851825,2024-08-13 20:26:03.851825,0.1359223300970874,0.008325445345589334,0.008166021492178158,0.008176963172977078,0.00775645708357482,0.007393233237325684,0.007924274191630418,0.007198115870277912,0.005099377806651472,0.007180894051673451,0.579970538038223,0.4958463509860923,0.0066493216964405395,0.008227476937489571,0.007999154696163526,1.0,0.90623586952848,0.008143636369876656,0.007911074102459824,0.49584635098609237,1.0
2024-08-13 20:26:03.856987,2024-08-13 20:26:03.856987,0.13915857605177995,0.008162477622322759,0.00843238120588696,0.008258005731000625,0.008102171197987404,0.007664802361034848,0.00805346938987525,0.007372462573375158,0.0019373459614930011,0.006475620011016537,0.4299453502380698,0.3773082886335227,0.00685927621946954,0.008064493114497187,0.00798882693956726,0.612508279424901,0.8048287771297211,0.00821508672278291,0.008057641405326254,0.37730828863352284,0.8860384130957417
2024-08-13 20:26:03.860606,2024-08-13 20:26:03.860606,0.14239482200647252,0.007904463008141094,0.008267320250010615,0.008527365791395012,0.008449525888439039,0.0077696989487694,0.00803338272583316,0.007500753166033337,0.002653532984747848,0.00472442967119395,0.3959155313126196,0.24144697221699438,0.007065992537609004,0.00780645301082313,0.008017307332210675,0.7084593776586416,0.5986369305214989,0.008152730782200916,0.00811143460761393,0.24144697221699418,0.712789255440478
2024-08-13 20:26:03.865828,2024-08-13 20:26:03.865828,0.14563106796116507,0.00806080774568045,0.008005991577109978,0.008360445544993883,0.008533269838069178,0.008017277029240101,0.008032961076342323,0.00762061537047126,0.0026575133073541584,0.0030560122151065214,0.5427178521592406,0.25903790519978903,0.0072746710558167045,0.007962813193797663,0.008157549773269828,0.0,0.6281344935487176,0.008179079323807709,0.008189754312085662,0.25903790519978914,0.6999438755768783
2024-08-13 20:26:03.870697,2024-08-13 20:26:03.870697,0.1488673139158576,0.008549182485767892,0.00816434447857544,0.008096173196389932,0.00881160847742314,0.00822205066188996,0.00808993758519955,0.007780551652964098,0.005061088190983869,0.002321895969584797,0.6598498869122015,0.3093430902184148,0.007489478906954994,0.008451236180858487,0.00846241737732603,1.0,0.7438653872449166,0.008394062417872255,0.008364624082346171,0.30934309021841455,0.7015703642721829
2024-08-13 20:26:03.873383,2024-08-13 20:26:03.873383,0.1521035598705502,0.009032308157380037,0.008658992129097223,0.00825630982707048,0.008639124278407543,0.008588516811654385,0.008311447108139844,0.007960991166822974,0.010858170771026531,0.004072238858403644,0.6531048028344173,0.45541820494269614,0.007710350212743076,0.008934409580883889,0.008884676244460673,0.612508279424901,0.8007966234908803,0.008720085514752729,0.008613363561937296,0.45541820494269597,0.7169569574430046
2024-08-13 20:26:03.876410,2024-08-13 20:26:03.876410,0.15533980582524273,0.009411896834033156,0.009148323289686972,0.008756529320338715,0.008366042939542387,0.0089567220156239,0.008695327570114455,0.008148165082879745,0.012727658211080444,0.006721148385472819,0.6138751150801924,0.6044148675061861,0.00793598553514568,0.009314035757438775,0.009290684481465505,0.7084593776586416,0.7874189068808359,0.00907050709971197,0.00889539855596805,0.6044148675061864,0.722633656447647
2024-08-13 20:26:03.879257,2024-08-13 20:26:03.879257,0.1585760517799353,0.00984601945699338,0.009532787578395926,0.009251372437317768,0.008531517404572914,0.009045492828002126,0.009149946462625874,0.0083818520701827,0.011872571690027567,0.009544179868372235,0.6290642023696847,0.6641471845794349,0.008167069300865287,0.009748201267757646,0.009598972081909884,0.0,0.8890216127203789,0.009457808367878968,0.009216054686504048,0.6641471845794353,0.7364486344311065
2024-08-13 20:26:03.882324,2024-08-13 20:26:03.882324,0.16181229773462785,0.009929898866655658,0.00997248627257323,0.009640167434069207,0.009048410714333653,0.009340539183480061,0.009501557281653007,0.008592072504521918,0.008532554202081963,0.011417762436039834,0.5136312928555989,0.5635101288752473,0.008399205792669272,0.009832088963941143,0.009876199609476171,1.0,0.7469393640654847,0.009724397685399542,0.009485025819542635,0.5635101288752478,0.7357896836050055
2024-08-13 20:26:03.885204,2024-08-13 20:26:03.885204,0.1650485436893204,0.010055524223587914,0.010057443068064272,0.010084819011328421,0.009559748437053038,0.009157701348189913,0.009762127695722943,0.00884010529170908,0.005181876323175868,0.012122974614995057,0.5268077570930637,0.47858556150970594,0.008632918941851205,0.00995772673151374,0.010105456831032344,0.612508279424901,0.692643541302882,0.009935585090657055,0.009723538260051066,0.4785855615097059,0.729095727049144
2024-08-13 20:26:03.888036,2024-08-13 20:26:03.888036,0.16828478964401297,0.01055041626346012,0.010184682015028184,0.010170732782768347,0.009961503137527103,0.008868227870960125,0.01005206106263333,0.009186786224045939,0.006060039020633056,0.011845855120627153,0.6433743020347362,0.4981344531291131,0.00887284321914458,0.010452667662209153,0.010281638600054434,0.7084593776586416,0.8953645028184987,0.010264129454602405,0.010024523088363225,0.4981344531291132,0.7499189817129728
2024-08-13 20:26:03.890694,2024-08-13 20:26:03.890694,0.17152103559870552,0.010495177744203313,0.0106859306765394,0.010299404983085342,0.010420976285920787,0.009043635201919411,0.010217374576837732,0.009505744867417369,0.005957993994513118,0.0095234070144471,0.46976465575552917,0.3923174806138952,0.009112074227013215,0.010397423685890075,0.01042696359849364,0.0,0.7854700464678661,0.010438728136480429,0.010245733373154918,0.39231748061389526,0.6968601146036719
2024-08-13 20:26:03.893317,2024-08-13 20:26:03.893317,0.17475728155339806,0.010654552145426396,0.010629982648261385,0.010806299842887132,0.010509753821125312,0.009591555848401745,0.010401913513571025,0.009781596874650257,0.004799823439077859,0.007419361992850181,0.5360529555899635,0.407101002270429,0.00935330545865578,0.010556813831851497,0.01049006411309557,1.0,0.8262395567399334,0.010608485039916599,0.010454973287645023,0.40710100227042867,0.682737693755934
2024-08-13 20:26:03.895911,2024-08-13 20:26:03.895911,0.17799352750809064,0.010464070848473875,0.010791404127808421,0.01074972160113249,0.010642715051927215,0.010133587424962282,0.01050595328261799,0.009969190825388325,0.0003685609843717924,0.005103846834808597,0.4283994866512468,0.3421152697170554,0.009592146060336884,0.010366313717082841,0.010566121760645046,0.612508279424901,0.6692725065561955,0.010632655156087346,0.010573269675362913,0.34211526971705525,0.5690799787411245
2024-08-13 20:26:03.924408,2024-08-13 20:26:03.924408,0.18122977346278318,0.010633908158000064,0.010598476201214516,0.01091296137517458,0.01116650623821582,0.010559458085414359,0.010527215182474962,0.010129302506978846,0.0006777521227119858,0.0033386432930428154,0.5393728902868333,0.2758769619135903,0.009833118200217397,0.010536167804987352,0.01073113545691737,0.7084593776586416,0.6737270727241604,0.01071642201011017,0.010704906800208082,0.27587696191358985,0.5580587504700372
2024-08-13 20:26:03.927240,2024-08-13 20:26:03.927240,0.18446601941747576,0.01100476013007685,0.01077049497948513,0.010717860257083158,0.011108042073914812,0.011046511834718392,0.01065698454172859,0.01028112427332096,0.0038894324174650135,0.0035402160990353083,0.6005931790190357,0.3601886600757222,0.010078744706956475,0.010907056413859117,0.011013386810089542,0.0,0.7476157326033839,0.01091792675735909,0.010893823614534578,0.36018866007572214,0.6841173804186922
2024-08-13 20:26:03.930161,2024-08-13 20:26:03.930161,0.1877022653721683,0.011431696108950088,0.01114611034535419,0.010891816700641278,0.011276723119385318,0.01114061838158952,0.010854890664447916,0.010477894366327305,0.008866940400154276,0.004635201553716794,0.6153211134615261,0.41182750227560927,0.010329729461245564,0.011334034570116074,0.01141732588151209,1.0,0.7478506771425959,0.011212946992387271,0.011140377605587429,0.4118275022756094,0.8523904968058287
2024-08-13 20:26:03.933092,2024-08-13 20:26:03.933092,0.19093851132686085,0.011887836636588564,0.011578530086872874,0.011271663097931523,0.011075118695676426,0.011281560820120573,0.011217464370236744,0.010717969573398519,0.011614716817792114,0.006503855569238263,0.6211815932245367,0.5414385256714143,0.010586438993922108,0.011790220160281516,0.01184117050654931,0.612508279424901,0.7811134740826429,0.01157598701711715,0.011438574926828282,0.5414385256714143,0.8626378118892197
2024-08-13 20:26:03.938630,2024-08-13 20:26:03.938630,0.19417475728155342,0.012359935741537842,0.012040529493852318,0.011708953730472657,0.01125487362941058,0.011836793399056146,0.011657011536267269,0.010955058380043384,0.012660534799124294,0.00971310725416867,0.6227815657984808,0.5982874720159456,0.010849073592645163,0.012262365904319757,0.012230535062320266,0.7084593776586416,0.8320552813634965,0.011986347305482845,0.011780662961761423,0.5982874720159455,0.8621181567009071
2024-08-13 20:26:03.941673,2024-08-13 20:26:03.941673,0.19741100323624597,0.01258374333901137,0.012518692457470757,0.012176157221696573,0.011647381446755404,0.011774819831020059,0.012059112639005387,0.011228708667023772,0.010910772445912528,0.011633643013483339,0.549804826200625,0.5635437079351449,0.011114517082092306,0.012486195611944183,0.012560476616118052,0.0,0.7902419093763147,0.012323838976280182,0.012098953361262653,0.5635437079351453,0.8532741395825076
2024-08-13 20:26:03.946563,2024-08-13 20:26:03.946563,0.20064724919093854,0.012888858654880762,0.012745374742961984,0.012659706340162101,0.012099248288058905,0.011953626222471122,0.012430191104737007,0.011521454376823002,0.008670581575328051,0.013208192552178293,0.5717886911464694,0.5340877193468876,0.011383789912411688,0.012791341070426029,0.012828505844283649,1.0,0.7942949960911552,0.012650769219787163,0.012417706346082578,0.5340877193468874,0.8505205956006652
2024-08-13 20:26:03.949377,2024-08-13 20:26:03.949377,0.2038834951456311,0.01300345744515014,0.01305440910068897,0.01288894203523049,0.012582025073371033,0.01173992017504055,0.012714293148901809,0.011854172617831117,0.005499071394709733,0.012652355670828647,0.5182606420030436,0.46501757500141605,0.011654501011505735,0.012905951182011455,0.013086225387168108,0.612508279424901,0.7264581052032302,0.012893664213722542,0.012692365131444906,0.4650175750014165,0.8374310274735524
